,addr_area,addr_city,addr_county,addr_province,address,address_hashid,avatar,bonus,company_hashid,company_id,company_url_hash,created,creator,creator_name,deadline_end,deadline_start,deleted,deletor,edu_level,exp_level,finished_date,full_name,fund,hashid,id,industry,job_category,latitude,logo,longitude,pay_range_from,pay_range_to,remain_bonus,scale,seq,short_name,skills,source,source_id,status,street,street_number,summary,summary_short,title,updated,updator,url_hash,website,work_type
10,,杭州,拱墅区,浙江,拱墅区祥茂路99号科锐6号楼3楼,ee383d7a2d16d38221c0a8f1126f3e28,public://avatar/2018/02-28/233239527190193088.png,0,f5f0a368ed7b6a14915f9d67090a517a,12050,06e9b962ff,1519916751,30369,王佳斌,,,0,0,专科,3-5年,,浙江执御信息技术有限公司,B轮,e95228d1b85d566f0c98c886ead6f9c6,8967,移动互联网,运营#运营#产品运营,30.333035,https://api.neituixiaowangzi.com/files/company/2017/10-28/080733823438418227.png,120.113035,12,20,0,2000人以上,,浙江执御,,,,开放,祥茂路99号科锐6号楼3楼,,"岗位职责：
1.负责在线支付产品的运营，通过流程引导和转化率提升等手段，提升平台的在线支付比例；
2.负责支付产品的包装和推广，增加使用用户数量；
3.通过调研等方式，了解当地用户的购物和支付心理，打造安全保障方案，提升用户的在线支付意愿；

4.负责指标的数据分解和监控，快速定位异动原因，找出解决方案并推动优化。

岗位要求：

1.本科及以上学历，3年及以上互联网行业产品运营经验，有移动支付\跨境电商\电子商务行业背景优先考虑；

2.具备独立包装和推广的能力，熟悉产品研发上线流程，能较好地推动落地；

3.有出众的数据分析能力，较强的互联网思维，热爱互联网电商或支付行业；

4.具备良好的沟通能力，团队协作能力和推动能力；
5.有一定的书面英语能力，英语6级优先考虑。",,资深产品运营,1519916751,0,7a357dc9c9,http://www.jollycorp.com,
11,,深圳,南山区,广东,南山区深圳湾科技生态园,d3d9760c024cbdb4b99e70a64566e9d8,public://avatar/2018/03-01/123756462704967171.png,0,17a5af09f2ddbb2bf0a52a1cfd4d2ede,235775,43fb3b755e,1519913845,32437,陈施燕,,,0,0,专科,1-3年,,深圳市一览网络股份有限公司,未融资,0425389bdeb4a0d753669bbda8caaeec,8948,社交网络,运营#运营#网络推广,22.52721,https://api.neituixiaowangzi.com/files/company/2017/11-30/101217895433844535.png,113.95232,6,10,0,500-2000人,,一览,,,,开放,深圳湾科技生态园,,"岗位职责：
1.负责利用论坛、百度知道、贴吧、百科，分类信息网等平台进行宣传推广；
2.从事多样化的网络推广工作；
3.掌握一般的内容优化知识，如结构优化、页面优化等，能独立完成推文策划、撰写及推广工作。
任职要求：
1.有一年以上线上推广经验，熟悉国内各大线上论坛及推广渠道，熟悉学生群体推广渠道优先。
2.逻辑思维能力强，具备较强的表达、学习、创意与公关能力；
3.擅长网络社交，拥有优秀的网络推广成功案例及相关网络推广资源者优先。",,线上推广专员,1519913845,0,748a3b0b05,http://www.yl1001.com,
12,,上海,宝山区,上海,宝山区虹桥路1665号C1幢星空广场,14e98027c1ef88e2849e39db22e523ae,public://avatar/2018/03-01/203939388339845441.jpg,0,57dba7b6f9b4fc069b15d252911ec24b,362421,d348b6c71e,1519907183,30680,Judy,1520352000,1519833600,0,0,本科,不限,,上海灿星文化传媒有限公司,不需要融资,ddb217c755f7a81158a8176af4a4a0bb,8922,文化娱乐,运营#编辑#记者,31.32084,https://api.neituixiaowangzi.com/files/company/2018/02-28/234739883694788396.jpg,121.38818,5,10,0,500-2000人,146,灿星,,,,开放,虹桥路1665号C1幢,星空广场,"公司简介：
上海灿星文化传媒股份有限公司系星空华文传媒国际传媒有限公司旗下，致力于打造中国娱乐节目的第一品牌，出品众多耳熟能详的优质节目：如中国第一的大型励志专业音乐评论类节目《中国新歌声》《中国好声音》，《出彩中国人》，《中国好歌曲》，《蒙面唱将猜猜猜》《歌声的翅膀》《中国之星》等，创造了多个业界收视神话。
现灿星制作专业导演团队决定面向业内招聘有传媒理想，渴望在电视业界一展抱负的青年人才加盟，让我们携手打造华人娱乐文化的制高点，一起来改变中国传媒产业的明天！

招聘要求：
岗位职责：策划与撰稿，采访和节目制作，才艺策划和舞台执行，视觉和后期制作，统筹协调（含定向培养）共五个方向多个岗位，期待每一位拥有电视梦想的你，成为我们的新力量！

任职要求：
1思维活跃，有责任感，富有创造力。身体健康，能承受一定压力。擅长沟通，拥有良好学习能力，具有积极的团队价值观。
2优先考虑的的专业有广播电视编导，中文类，新闻类，相关艺术类（如戏剧，音乐和舞蹈），广告类及相关专业。
3相关工作经验者优先。
4海外留学背景者优先。
工作待遇：面议",,导演,1519909838,16524,6ded64a8c2,,
13,,深圳,南山区,广东,南山区科兴科学园A2-1102,928927bb827ca8a6322c1aea8f37a047,public://avatar/2018/02-28/234430107116686773.png,0,f538d4a1acbde79af2a4064af1a3c899,18707,df101d9dc3,1519909097,30660,曾华青,,,0,0,本科,1-3年,,深圳英鹏信息技术股份有限公司,A轮,c237d30373c04efc7468bbb7108fd07a,8937,移动互联网,运营#编辑#记者,0,https://api.neituixiaowangzi.com/files/company/2017/10-28/080852113236838944.jpg,0,7,14,0,50-150人,,雷锋网,,,,开放,科兴科学园,A2-1102,"我们需要的你：
对网络安全有兴趣，有相关知识储备或从业经历更佳；
科技媒体1-2年从业经验；
有独立采编和撰写原创报道的能力；
加分项：网感好，擅长新媒体写作、90后、英语好、自带段子手属性……

你将获得的是：
与国内外网络安全领域顶尖安全大牛聊人生的机会；
国内出差可能不新鲜了，我们还可以硅谷轮岗、国外出差（+顺便玩耍）；
你将体验各种前沿黑科技，掌握一手行业新闻、大小公司动向，甚至是黑客大大们的独家秘闻；
老司机编辑手把手带；
以及与你的能力相匹配的薪水。",,网络安全编辑（宅客频道）,1519909097,0,552620eae9,http://www.leiphone.com/,
14,,北京,海淀区,北京市,海淀区中关村东升科技园北领地,2aaad2297b0510e09218e0a88f4174ba,public://avatar/2018/03-01/203918619525693160.png,0,7c9da1c1f1c5b7a3b4610df77ee29858,18614,bb9cfc4bd1,1519908529,2272,关杉,,,0,0,本科,3-5年,,北京转转精神科技有限责任公司,A轮,75522e03b396936f89608e9799fc57dc,8931,移动互联网,运营#运营#产品运营,40.041947,https://api.neituixiaowangzi.com/files/company/2017/10-28/080851399596533298.png,116.357652,15,25,0,500-2000人,,转转,,,,开放,中关村东升科技园北领地,,"岗位职责：
1、结合二手C2C业务特点和现状制定平台用户运营策略，实现用户和核心数据增长；
2、协同产品、技术等内部团队，推动策略落地及敏捷迭代；
3、分析各项运营数据，根据数据持续优化运营策略。

任职要求：
1、全日制统招本科（一本）； 
2、三年以上互联网产品运营工作；
3、善于做数据、用户行为及产品分析，有用户增长运营经验者优先；
4、优秀的逻辑思维能力，自我驱动力强，良好的团队合作精神。
",,高级运营经理（用户增长方向）,1519908529,0,f9e9502506,http://www.zhuanzhuan.com/,
15,,深圳,南山区,广东,南山区科兴科学园A2-1102,928927bb827ca8a6322c1aea8f37a047,public://avatar/2018/02-28/234430107116686773.png,0,f538d4a1acbde79af2a4064af1a3c899,18707,df101d9dc3,1519905456,30660,曾华青,,,0,0,专科,1-3年,,深圳英鹏信息技术股份有限公司,A轮,1a74c18be6be6bf05ac84d0d9d1f186d,8914,移动互联网,运营#运营#新媒体运营,0,https://api.neituixiaowangzi.com/files/company/2017/10-28/080852113236838944.jpg,0,5,8,0,50-150人,,雷锋网,,,,开放,科兴科学园,A2-1102,"【岗位职责】

1、负责日常内容诸如第三方平台和微信推送；
2、负责运营标题（标题党）处理；
3、编辑和剪辑的SEO/运营优化提点；
4、负责各类增粉与活跃粉丝的抽奖活动,提高关注度与活跃度,与粉丝做好互动;


【任职要求】

1、男女不限，需有基础的电子产品和科技圈了解；
2、有推广运营工作经验，或KOL/公关公司/自媒体平台等相关工作经验优先；
3、做事细致、认真、负责，能承受一定的工作压力；有自信，执行力强；

ps.简历最好直接陈列同类工作的成绩数据。
虚位以待，看准就可以来面试。
装逼才追求学历，爱搞机的只讲疗效。",,新媒体运营,1519908478,30660,c1aa73ed0a,http://www.leiphone.com/,
16,,深圳,南山区,广东,南山区科兴科学园A2-1102,928927bb827ca8a6322c1aea8f37a047,public://avatar/2018/02-28/234430107116686773.png,0,f538d4a1acbde79af2a4064af1a3c899,18707,df101d9dc3,1519905941,30660,曾华青,,,0,0,本科,1-3年,,深圳英鹏信息技术股份有限公司,A轮,c818fc200c1e37b15f1c6b2dc940ce1e,8918,移动互联网,运营#运营#网络推广,0,https://api.neituixiaowangzi.com/files/company/2017/10-28/080852113236838944.jpg,0,8,12,0,50-150人,,雷锋网,,,,开放,科兴科学园,A2-1102,"【岗位职责】

1.负责智能驾驶微信群、（会员）社群的组织运营、维护及线下活动的推广拓展；

2.根据目标出运营策划方案，与内容部门商讨执行；

3.善于挖掘车企、智驾企业核心需求并做跟进反馈，承接前期BD洽谈工作

4.定期反馈总结，给运营、产品和内容优化提供建议；

5. 以及部分包括第三方平台更新在内的其他事宜。



【任职要求】

1.本科及以上学历，至少1年以上运营工作经验

2.有过付费产品运营经验或者对智能驾驶感兴趣并愿意投入学习者优先。

3.执行力强，胆大心细，追求细节；思维活跃，有一定的文案撰写和策划能力



新智驾（微信ID：AI-Drive）：

雷锋网旗下智能驾驶频道，专注自动驾驶和汽车智能化的报道。囊括国内外智能驾驶各种独家首发资讯。",, 推广运营（智能驾驶方向）,1519906187,30660,5b69b170c7,http://www.leiphone.com/,
17,,深圳,南山区,广东,南山区科兴科学园A2-1102,928927bb827ca8a6322c1aea8f37a047,public://avatar/2018/02-28/234430107116686773.png,0,f538d4a1acbde79af2a4064af1a3c899,18707,df101d9dc3,1519906012,30660,曾华青,,,0,0,本科,1-3年,,深圳英鹏信息技术股份有限公司,A轮,f4a62dc0e2ac7208902e47c1e20807dc,8919,移动互联网,运营#编辑#记者,0,https://api.neituixiaowangzi.com/files/company/2017/10-28/080852113236838944.jpg,0,5,10,0,50-150人,,雷锋网,,,,开放,科兴科学园,A2-1102,"你即将从事的工作内容：

· 报道海内外人工智能相关会议或比赛，形成具有影响力的报道内容；

· 采访高校学术青年领袖、优秀AI开发者，输出人工智能领域的深度观点；

· 跟进国内外学术/开发类热点，深入剖析动态。



我们希望你是这样的小伙伴：

· 英语好，有阅读英文科技网站的习惯；

· 兴趣广，对人工智能有关注及了解；

态度佳，有求知欲，善于学习。

",,学术编辑/记者,1519906012,0,3ae67f1c60,http://www.leiphone.com/,
18,,北京,朝阳区,北京,朝阳区三间房南里4号院A08,25d49605e40f4c6bcaa6b79bfc7a3a35,public://avatar/2018/03-01/164049531598415498.png,0,66e528dec20ce2402f861c323b3b7465,362434,bcab6dc519,1519898037,33183,张腾,,,0,0,专科,1-3年,,杭州有鹿文化传媒有限公司,天使轮,9d0244b65965fb61fd9f7784f56b9957,8903,互联网,运营#编辑#内容编辑,39.91295,https://api.neituixiaowangzi.com/files/company/2018/03-01/164638831145900823.jpg,116.5692,5,8,0,50-150人,,有鹿文化,,,,开放,三间房南里4号院,A08,"岗位职责：
负责漫画项目策划和后期跟进；参与脚本创作。 

岗位要求： 
1、热爱漫画、小说，了解漫画市场； 
2、脑洞大，点子多； 
3、有良好的市场嗅觉，有较强的选题策划能力； 
4、能根据市场策划合适的选题； 
5、有网文编辑、原创小说或脚本经验优先。",,漫画策划编辑,1519899835,33183,db96481b6b,http://www.yoolook.cn/,
19,,北京,朝阳区,北京,朝阳区三间房南里4号院A08,25d49605e40f4c6bcaa6b79bfc7a3a35,public://avatar/2018/03-01/164049531598415498.png,0,66e528dec20ce2402f861c323b3b7465,362434,bcab6dc519,1519898128,33183,张腾,,,0,0,专科,1-3年,,杭州有鹿文化传媒有限公司,天使轮,7c93f16482e480e7008a9e95bfcdf434,8904,互联网,运营#编辑#内容编辑,39.91295,https://api.neituixiaowangzi.com/files/company/2018/03-01/164638831145900823.jpg,116.5692,6,10,0,50-150人,,有鹿文化,,,,开放,三间房南里4号院,A08,"岗位职责：
负责漫画脚本创作。 

岗位要求： 
1、脑洞大，点子多，创作能力强； 
2、有较好的市场嗅觉，有一定的选题策划能力； 
3、能根据选题独立负责漫画脚本的创作； 
4、有原创小说或脚本经验优先。 

候选人范围： 
有原创小说、故事经验； 
有网络文学编辑经验（指导过作者创作，独立完成过作品大纲、分集梗概）； 
有漫画编辑经验（指导过漫画家创作，能独立完成过作品大纲、分集梗概）； 
有漫画脚本创作经验。",,漫画脚本师,1519899752,33183,8e2ed0b536,http://www.yoolook.cn/,
