,addr_area,addr_city,addr_county,addr_province,address,address_hashid,avatar,bonus,company_hashid,company_id,company_url_hash,created,creator,creator_name,deadline_end,deadline_start,deleted,deletor,edu_level,exp_level,finished_date,full_name,fund,hashid,id,industry,job_category,latitude,logo,longitude,pay_range_from,pay_range_to,remain_bonus,scale,seq,short_name,skills,source,source_id,status,street,street_number,summary,summary_short,title,updated,updator,url_hash,website,work_type
33,,北京,海淀区,北京,海淀区汇苑开拓大厦,046f2a671164d3ad76c39e303ad73d44,public://avatar/2017/12-23/123347249633540230.png,0,d0f05e42bce765a71eb45a27b0099866,21518,bd4ad58427,1518496198,3656,朱文文,,,0,0,本科,1-3年,,小船出海教育科技（北京）有限公司,C轮,83f57fbf7d21e2192357b752400b61b1,8659,移动互联网,产品#产品经理#产品经理,40.044257,https://api.neituixiaowangzi.com/files/company/2017/10-28/080926824783194921.jpg,116.303104,15,25,0,500-2000人,,作业帮,,,,开放,汇苑开拓大厦,,"职位要求： 
1、熟悉互联网，对互联网热门产品和服务有一定的洞察力和见解，至少2年以上的产品相关经验； 
2、具有清晰的逻辑思维框架，对数据敏感，善于分析问题的核心原因；
3、具有良好的服务意识、责任心以及沟通协作能力，学习创新能力强； 
4、熟练操作Office、Axure或Sketch等软件； 
5、具有教育行业互联网产品经理工作经验者优先；
6、具有BI系统、供应链系统、业务管理系统等产品工作经验者优先；
工作职责

工作内容：
1、负责直播课业务服务后端产品的规划、设计、迭代； 
2、与业务部门紧密配合，确定产品功能、业务流程以及体验，设计原型并撰写需求文档； 
3、协调相关各部门资源，推进产品需求落地，并为结果负责，保证产品实施阶段的进度与质量；  
4、以数据与业务核心诉求为导向，不断完善和优化产品，提升业务服务效能； ",,后端产品经理,1518496198,0,8bb80b5b7c,http://www.zybang.com,
34,,北京,海淀区,北京,海淀区汇苑开拓大厦,046f2a671164d3ad76c39e303ad73d44,public://avatar/2017/12-23/123347249633540230.png,0,d0f05e42bce765a71eb45a27b0099866,21518,bd4ad58427,1518495553,3656,朱文文,,,0,0,本科,不限,,小船出海教育科技（北京）有限公司,C轮,98022565106105d16920f73dcf94793d,8656,移动互联网,产品#产品经理#移动产品经理,40.044257,https://api.neituixiaowangzi.com/files/company/2017/10-28/080926824783194921.jpg,116.303104,15,25,0,500-2000人,,作业帮,,,,开放,汇苑开拓大厦,,"1.负责作业帮APP产品设计、项目推进，并为结果负责

2.深入教师、家长、学员用户，洞悉市场大局，发掘本质需求，你我一起引领在线教育行业的方向

3.出色完成前期调研、需求分析、过程推进、保证交付、效果回归等产品经理常规工作外，享受并建设团队的轻松氛围",,产品经理,1518495553,0,8e77dcf39a,http://www.zybang.com,
35,,杭州,西湖区,浙江,西湖区文一西路数娱大厦702,f7b72fcbf92a3a17206dfeb09f1f7c3c,public://avatar/2018/02-07/145514714700490940.png,0,5d5c5d37793b4adb3d05ef7f7f0fef2f,873,58daeb5543,1517996556,16132,曾晓超,,,0,0,本科,3-5年,,杭州推啊网络科技有限公司,A轮,105ca85c9907047b124c209ac68e3a46,8634,移动互联网,产品#产品经理#移动产品经理,30.287023,https://api.neituixiaowangzi.com/files/company/2017/10-28/081255067626443914.png,120.089077,15,25,0,150-500人,,推啊,,,,开放,文一西路数娱大厦,702,"独立负责新项目，做一个可以对海量用户产生积极影响的、优雅的产品。

工作内容
- 负责移动端新产品的规划、设计、落地；
- 负责产品的迭代、优化、运营相关工作；
- 对产品体验、推广获客、用户留存等结果负责；

加分项
- 有从0到1的产品经验优先；
- 有带团队经验、项目owner经验优先；
- 对互联网用户、新玩法有深刻理解优先；
- 对交互设计、用户体验有深刻理解优先；
",,高级产品经理,1518487682,16132,0540219ca2,http://www.tuia.cn,
36,,杭州,拱墅区,浙江,拱墅区运河七区401-3,1fc6a933449d66b42d2dff849f7e8a77,public://avatar/2018/02-09/181459057800876452.png,0,bc25d584a9141ef56bea085dfd27468e,11108,f1cff22d6c,1518171819,2077,Young,,,0,0,不限,1-3年,,杭州岳纳姗网络科技有限公司,天使轮,42a22ae7424deded1f39508154fb1e58,8645,移动互联网,产品#产品经理#产品经理,30.32619,https://api.neituixiaowangzi.com/files/company/2017/10-28/080721449087120448.jpg,120.13743,8,12,0,50-150人,,Feekr旅行,,,,开放,运河七区,401-3,"主要工作内容：
1、负责各部门的需求汇总，根据需求提出产品解决方案。
2、负责feekr在线平台的产品功能创新、设计，提高平台运营效率。
3、负责产品功能的落地实现和各个产品项目的管理推进。

工作要求：
1、具备在线旅游产品经验，或者电商产品经验的优先考虑。
2、有较强的逻辑分析能力，学习能力，沟通表达能力和项目管理能力。
3、认可feekr文化和价值观，具备一定的抗压能力。",,产品经理,1518171819,0,f43c5907ef,http://www.feekr.com,
37,,杭州,西湖区,浙江,西湖区昌地·火炬大厦一号楼,c3dbec17d208978e4c18871936c52f4b,public://avatar/2018/02-08/132338968379458668.png,0,7deab80aeb489b1ae91e831aa628b75c,880,ac426a785f,1518067822,16490,文慧,,,0,0,本科,3-5年,,杭州气味王国科技有限公司,A轮,fbaa600eaff9f22d0398dee43d56c267,8636,O2O,产品#产品经理#产品经理,30.276818,https://api.neituixiaowangzi.com/files/company/2018/02-08/132653008393007481.png,120.133690,12,20,0,50-150人,,气味王国,,,,开放,昌地·火炬大厦一号楼,,"岗位职责： 1、开展市场调研，并根据用户需求，规划产品发展方向及定义产品； 2、协调技术、营销、运营等各部门，对产品概念、开发、测试、生产、发布、市场推广到产品生命周期结束的整个过程进行管理；
3、对产品进行跟踪，根据营销结果和用户反馈，持续改进产品； 4、配合销售与用户进行产品技术交流、技术方案讲解等； 5、对产品的发展战略提出建设性意见，为公司领导进行战略决策时提供参考； 6、上级交付的其他任务。  任职要求: 1、本科及以上学历，机械、电子、通信、计算机或相关专业； 2、3年以上产品经理工作经验，有丰富的产品规划、管理经验；
3、对新产品、新技术有敏锐的嗅觉，有很强的产品方案设计能力； 4、熟悉硬件产品的规划、定义、开发、生产、质量管理等多个环节； 5、抗压能力强、有较强责任心、主动性和创新意识； 6、有过面向景区、酒店等相关经验的优先考虑。
",,智能硬件产品经理,1518086463,16490,207bb008fa,http://www.qiweiwangguo.com/,
38,,杭州,西湖区,浙江,西湖区西溪谷G座,e844883e47855553e0deaaa64354a93b,public://avatar/2018/02-03/074334213154302547.png,0,af091efe7d7ab41abeb4323e48256726,13220,996de97eff,1517977693,14930,Welkin,,,0,0,专科,1-3年,,杭州恩牛网络技术有限公司,C轮,31d77bbf30e03d165bccff4bf3ab3b16,8611,金融,产品#产品经理#产品经理,30.290595,https://api.neituixiaowangzi.com/files/company/2017/10-28/080750501611293464.png,120.074131,10,20,0,500-2000人,,51信用卡管家,,,,开放,西溪谷G座,,"职位诱惑：
全员mac,六险一金,弹性工作,16薪起

职位描述：
工作职责：

负责为联名信用卡业务打造有竞争力的运营产品，支持运营活动在51信用卡管家APP内外部的高效开展。包括   
  1、基于联名信用卡业务运营活动开展的实际需要，与联名卡运营团队以及51管家APP产品运营团队协同配合，对运营产品进行规划和设计； 
  2、负责与运营产品相关的调研、评估、需求收集、问题分析等，并提供相关实施解决方案； 
  3、项目的推进和落地，包括产品原型、撰写PRD、需求评审、开发测试跟进、产品上线、优化迭代等工作； 
  4、跨部门协调和沟通，推动UI、开发、运营等人员紧密合作达成产品目标；   
  5、梳理标签、搭建信用卡运营产品平台。    



任职要求：

1、全日制本科及以上学历，两年以上互联网产品经验，有独立负责完整项目的经验；   
  2、对互联网金融或信用卡相关产品有深入了解，且未来有志于在互联网金融领域长期发展； 
  3、较强的逻辑思维及梳理归纳能力，能够从繁杂的数据和事物中理出头绪； 
  4、善于沟通，表达能力优秀，具备跨团队的协作精神，对工作有激情，自驱力强；    
  5、可承受工作压力，能够适应快速成长型企业的工作节奏与状态；
  6、有互联网产品运营或APP运营后台相关工作经验者优先。    

",,运营产品经理,1517977693,0,6eaf459e00,http://u51.com,
39,,北京,大兴区,北京,大兴区科创十一街[公交站],63867e8ccaa3cf4aa6387dfcdb758134,public://avatar/2018/02-02/152836541174469033.png,0,3d022681beb28406ed503d075c914025,851,f94a3ad2de,1517557082,14853,李沐紫,,,0,0,本科,5-10年,,北京京东世纪贸易有限公司,已上市,9f3a5eaec344939aa8c356e5e00f2b04,8583,移动互联网,产品#产品经理#产品经理,39.782879,https://api.neituixiaowangzi.com/files/company/2017/12-01/202337267878853733.jpg,116.548285,25,50,0,2000人以上,,京东,,,,开放,科创十一街[公交站],,"
职责
1、负责企业营销服务产业链（包括：市场促销，会员管理，渠道奖励）的战略规划和相关业务的商业分析。
2、结合京东供应能力及企业营销服务产业链，发现企业营销类物资采购的需求点，整合输出京东商品供应能力。
3、研究企业服务和SAAS领域行业趋势和竞争格局，探索前沿商业机会
4、推进其他部门、产品、运营、技术、法务、财务团队落地具体的重点项目
5、与数据、运用和产品团队紧密配合，定量分析业务健康度、提出有针对性的运营或产品改进策略、并
推动落地实施。
要求
1、5年以上企业服务和SASS领域（偏有赞、微盟营销赋能类SASS产品）产品或商业分析经历，出色的商业洞见，愿意推动变革。
2、有0到1的SASS产品规划或销售运营经历，或者有SAAS产品的实践成功案例优先考虑。
3、同时具备传统ERP软件和SASS经历，具备全渠道营销、会员营销等经历的优先考虑。
4、需要有复杂业务的场景树立能力和归纳能力和经验。
5、善于跨部门跨区域协同，能够处理多任务工作，能够接受挑战压力。",,产品经理,1517557508,0,0f3c7c4e62,http://www.jd.com,
40,,北京,大兴区,北京,大兴区京东大厦,6589af6609fbce35a84d0ae44520ace1,public://avatar/2018/02-02/103148613484064928.png,0,3d022681beb28406ed503d075c914025,850,f94a3ad2de,1517539401,14825,甄紫,,,0,0,本科,3-5年,,北京京东世纪贸易有限公司,已上市,a2cde820e924faeeae1f3953a51b3621,8578,移动互联网,产品#产品经理#产品经理,39.78629,https://api.neituixiaowangzi.com/files/company/2017/12-01/202337267878853733.jpg,116.5636,10,20,0,2000人以上,,京东,,,,开放,京东大厦,,"京东大客户-招聘【产品经理】岗位
1、输出清晰的产品定位，包括产品价值点、目标市场、竞争分析、产品功能详细描述。
2、负责面向B端产品设计及产品支持工作，帮助客户和一线营销人员解决产品问题。
3、搜集、过滤用户反馈和技术问题，推动开发等资源进行问题修复。
4、整理、分析、设计产品需求，管理优先级，推动项目开发进度。
5、负责已有产品的优化升级，提出意见并推动改善产品的用户体验。
6、关注互联网行业采购行业和竞品发展情况，挖掘需求空白点，探索产品创新。
7、撰写产品需求文档，帮助开发团队理解和掌握需求，确保产品按时完成并高质量上线。

【岗位要求】：
1、大学本科以上学历，3年以上工作经验；
2、熟悉后端系统使用，逻辑性强；
3、了解互联网产品开发流程，具有售前/售后技术支持工作经验或开发经验优先；
4、了解B2B市场，有B2B行业中交易平台、运营服务系统、营销系统等产品经理经验者优先；
5、系统集成经验优先；
6、为人热心、有耐心、抗压能力强。",,产品经理,1517552324,14825,76ef4099c8,http://www.jd.com,
41,,北京,通州区,北京,通州区科创十一街10号,efc3bbdcd00484ae822c21d5587fadb8,public://avatar/2017/12-31/114458839791240939.png,0,3d022681beb28406ed503d075c914025,47453,f94a3ad2de,1517498828,57,来敏强,,,0,0,不限,5-10年,,北京京东世纪贸易有限公司,已上市,62f3be60f06f9dac7f6b0697fe95e65d,8575,移动互联网,产品#产品经理#产品经理,39.79277,https://api.neituixiaowangzi.com/files/company/2017/12-01/202337267878853733.jpg,116.56682,25,50,0,2000人以上,,京东,,,,开放,科创十一街10号,,"职责
1、负责企业营销服务产业链（包括：市场促销，会员管理，渠道奖励）的战略规划和相关业务的商业分析。
2、结合京东供应能力及企业营销服务产业链，发现企业营销类物资采购的需求点，整合输出京东商品供应能力。
3、研究企业服务和SAAS领域行业趋势和竞争格局，探索前沿商业机会
4、推进其他部门、产品、运营、技术、法务、财务团队落地具体的重点项目
5、与数据、运营和产品团队紧密配合，定量分析业务健康度、提出有针对性的运营或产品改进策略、并
推动落地实施。

要求
1、5年以上企业服务和SASS领域（偏有赞、微盟营销赋能类SASS产品）产品或商业分析经历，出色的商业洞见，愿意推动变革。
2、有0到1的SASS产品规划或销售运营经历，或者有SAAS产品的实践成功案例优先考虑。
3、同时具备传统ERP软件和SASS经历，具备全渠道营销、会员营销等经历的优先考虑。
4、需要有复杂业务的场景树立能力和归纳能力和经验。
5、善于跨部门跨区域沟通，能够处理多任务工作，能够接受挑战压力。",,B端产品方案经理,1517499520,57,5592c9a38e,http://www.jd.com,
42,,杭州,滨江区,浙江,滨江区华城·和瑞科技广场S2幢1201,d40917db0a66e645e7a2dffc211460d4,public://avatar/2017/12-26/163420457369322377.png,0,8151093dd8244b8e33e6efc47f16fc11,839,4989f4ef5c,1517373499,976,刘晓阳,,,0,0,本科,1-3年,,谷壳科技（杭州）有限公司,天使轮,23abc3f42f3fe78d24823dc75aa4799b,8562,移动互联网,产品#产品经理#产品经理,30.185255,https://api.neituixiaowangzi.com/files/company/2018/01-31/122747934683762846.png,120.194691,8,16,0,15-50人,,谷壳科技,,,,开放,华城·和瑞科技广场,S2幢1201,"主要职责：
1、分析平台类、电商类、工具类、游戏类、内容类、健康医疗类等微信小程序，敏锐掌握微信小程序的官方动态及各行业最新动态；
2、主导微信小程序产品设计开发，协调内外部资源，按计划完成产品上线工作；
3、落地产品工作，跟进设计、开发、测试等环节，保证产品质量及上线时间，对产品及用户负责；
4、跟进产品上线后的数据效果，持续迭代、优化产品功能，对数据增长敏锐把握。

职位要求： 
1、有app产品经理经验，独立主导过app产品上线工作，对微信及小程序有较深的认知和理解；
2、具备1-3年及以上互联网产品经理工作经验，对移动互联网和微信生态有洞见，熟悉微信公众号体系，微信支付体系优先；
3、逻辑思维缜密，具有较强的执行力、分析与解决问题的能力，擅于沟通和团队合作；
4、性格开朗、自我驱动、价值观正确，有明确的结果导向和目标意识；
5、有微信产品、小程序产品经验优先。",,产品经理（微信）,1517377311,1266,d0ca67ff5b,www.guceo.com,
